altitude_m,velocity_m_s,gamma_rad,range_rad
500000.0,8000.0,-0.8726646259971648,0.06457562317812084
500000.0,8000.0,-0.8377580409572782,0.07560529676705671
500000.0,8000.0,-0.8028514559173916,0.07877542828854739
500000.0,8000.0,-0.767944870877505,0.081413954807446
500000.0,8000.0,-0.7330382858376184,0.09279329854496
500000.0,8000.0,-0.6981317007977318,0.09644296096518579
500000.0,8000.0,-0.6632251157578453,0.0989646408749068
500000.0,8000.0,-0.6283185307179586,0.111937288984981
500000.0,8000.0,-0.5934119456780721,0.1145023615495219
500000.0,8000.0,-0.5585053606381855,0.12797066683010305
500000.0,8000.0,-0.5235987755982988,0.1412324861186259
500000.0,8000.0,-0.4886921905584123,0.154252774443754
500000.0,8000.0,-0.4537856055185257,0.1680504804276398
500000.0,8000.0,-0.4188790204786391,0.18299454508701934
500000.0,8000.0,-0.3839724354387525,0.19793278410263113
500000.0,8000.0,-0.3490658503988659,0.22370288564508922
500000.0,8000.0,-0.3141592653589793,0.2504761814796298
500000.0,8000.0,-0.2792526803190927,0.28867811177432706
500000.0,8000.0,-0.24434609527920614,0.32892946917890464
500000.0,8000.0,-0.20943951023931956,0.4047833941290461
500000.0,8000.0,-0.17453292519943295,0.5191491640625967
500000.0,8000.0,-0.13962634015954636,0.8051852745606025
500000.0,8000.0,-0.10471975511965978,2.574423574669284
500000.0,8000.0,-0.06981317007977318,2.6932713298231867
500000.0,8000.0,-0.03490658503988659,2.8152367364774515
500000.0,8000.0,0.0,2.9396520903771513
500000.0,8000.0,0.03490658503988659,3.065730190036765
500000.0,8000.0,0.06981317007977318,3.09058633548423
500000.0,8000.0,0.10471975511965978,2.963838315420546
500000.0,8000.0,0.13962634015954636,2.8381111487047797
500000.0,8000.0,0.17453292519943295,2.714244554117169
500000.0,8000.0,0.20943951023931956,2.5929770783146635
500000.0,8000.0,0.24434609527920614,2.4749180236197503
500000.0,8000.0,0.2792526803190927,2.3605337940849362
500000.0,8000.0,0.3141592653589793,2.250147662382217
500000.0,8200.0,-0.8726646259971648,0.06630870097621412
500000.0,8200.0,-0.8377580409572782,0.06886011664892933
500000.0,8200.0,-0.8028514559173916,0.08066444837843824
500000.0,8200.0,-0.767944870877505,0.08357284732249404
500000.0,8200.0,-0.7330382858376184,0.08610980897540331
500000.0,8200.0,-0.6981317007977318,0.09874197641146645
500000.0,8200.0,-0.6632251157578453,0.10159424836843353
500000.0,8200.0,-0.6283185307179586,0.114292180306346
500000.0,8200.0,-0.5934119456780721,0.11753069028565456
500000.0,8200.0,-0.5585053606381855,0.13106156869884555
500000.0,8200.0,-0.5235987755982988,0.14358485167839083
500000.0,8200.0,-0.4886921905584123,0.14778478631067035
500000.0,8200.0,-0.4537856055185257,0.1620198845285324
500000.0,8200.0,-0.4188790204786391,0.17634159973231686
500000.0,8200.0,-0.3839724354387525,0.2027203905477237
500000.0,8200.0,-0.3490658503988659,0.22862823261961607
500000.0,8200.0,-0.3141592653589793,0.25654116941485106
500000.0,8200.0,-0.2792526803190927,0.29599089393134287
500000.0,8200.0,-0.24434609527920614,0.34882248786313413
500000.0,8200.0,-0.20943951023931956,0.4277947160321195
500000.0,8200.0,-0.17453292519943295,0.582678222502455
500000.0,8200.0,-0.13962634015954636,2.7112056712787225
500000.0,8200.0,-0.10471975511965978,2.829789838156909
500000.0,8200.0,-0.06981317007977318,2.9487500000806577
500000.0,8200.0,-0.03490658503988659,3.068805408984254
500000.0,8200.0,0.0,3.0939406163543577
500000.0,8200.0,0.03490658503988659,2.9738481909959367
500000.0,8200.0,0.06981317007977318,2.8548175292197464
500000.0,8200.0,0.10471975511965978,2.737514394761287
500000.0,8200.0,0.13962634015954636,2.6225277245999274
500000.0,8200.0,0.17453292519943295,2.510350188843905
500000.0,8200.0,0.20943951023931956,2.4013680295742246
500000.0,8200.0,0.24434609527920614,2.295859700760277
500000.0,8200.0,0.2792526803190927,2.194001720823544
500000.0,8200.0,0.3141592653589793,2.095879589953984
500000.0,8399.999999999998,-0.8726646259971648,0.06803724153467731
500000.0,8399.999999999998,-0.8377580409572782,0.07066318268622997
500000.0,8399.999999999998,-0.8028514559173916,0.08196415727698764
500000.0,8399.999999999998,-0.767944870877505,0.08566044020388572
500000.0,8399.999999999998,-0.7330382858376184,0.08835364441542762
500000.0,8399.999999999998,-0.6981317007977318,0.10035456975158258
500000.0,8399.999999999998,-0.6632251157578453,0.10417668489139138
500000.0,8399.999999999998,-0.6283185307179586,0.10664973151530863
500000.0,8399.999999999998,-0.5934119456780721,0.12049259490830391
500000.0,8399.999999999998,-0.5585053606381855,0.13349752464616302
500000.0,8399.999999999998,-0.5235987755982988,0.13712346225572486
500000.0,8399.999999999998,-0.4886921905584123,0.1515265658434583
500000.0,8399.999999999998,-0.4537856055185257,0.16607926799448627
