altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
100.0,120.0,-0.03490658503988659,9.299085256700356e-05,0.5924447217043796
100.0,120.0,0.0,9.305181728249116e-05,0.5928331279067512
100.0,120.0,0.03490658503988659,9.299942202677734e-05,0.5924993177325985
100.0,120.0,0.06981317007977318,0.00011113270139896868,0.7080264406128295
100.0,120.0,0.10471975511965978,0.0001108016139471169,0.7059170824570817
100.0,120.0,0.13962634015954636,0.0001284191124239593,0.8181581652530447
100.0,120.0,0.17453292519943295,0.00014562430344707472,0.927772437261313
100.0,120.0,0.20943951023931956,0.00014465877074167874,0.9216210283952353
100.0,120.0,0.24434609527920614,0.00016108109985463515,1.0262476871738806
100.0,120.0,0.2792526803190927,0.0001596086665713415,1.0168668147260167
100.0,120.0,0.3141592653589793,0.00017509180707352698,1.1155099028654403
100.0,130.0,-0.3490658503988659,3.8148902193723105e-05,0.2430466558762099
100.0,130.0,-0.3141592653589793,5.776103537362351e-05,0.36799555636535536
100.0,130.0,-0.2792526803190927,5.8381538215843206e-05,0.371948779973137
100.0,130.0,-0.24434609527920614,5.893093701651344e-05,0.37544899973220713
100.0,130.0,-0.20943951023931956,5.94085544999347e-05,0.37849190071908395
100.0,130.0,-0.17453292519943295,5.981381231462336e-05,0.3810737982564654
100.0,130.0,-0.13962634015954636,7.998221835746471e-05,0.5095667131554077
100.0,130.0,-0.10471975511965978,8.032797647195367e-05,0.5117695381028169
100.0,130.0,-0.06981317007977318,8.057589731191074e-05,0.5133490417741833
100.0,130.0,-0.03490658503988659,0.0001006415006631608,0.6411870007249975
100.0,130.0,0.0,0.0001007076224931469,0.6416082629038389
100.0,130.0,0.03490658503988659,0.00012046560359675047,0.7674863605148973
100.0,130.0,0.06981317007977318,0.00012025413890643204,0.7661391189728786
100.0,130.0,0.10471975511965978,0.0001395174779489228,0.888865852012587
100.0,130.0,0.13962634015954636,0.00013893498382388996,0.8851547819420029
100.0,130.0,0.17453292519943295,0.00015752212464433866,1.0035734561090817
100.0,130.0,0.20943951023931956,0.00017559289882376476,1.1187023584062052
100.0,130.0,0.24434609527920614,0.0001742140482475698,1.1099177013852672
100.0,130.0,0.2792526803190927,0.00019132860578144754,1.2189545474336023
100.0,130.0,0.3141592653589793,0.00020776190205522226,1.323651077993821
100.0,139.99999999999997,-0.3490658503988659,4.106704064475132e-05,0.2616381159477107
100.0,139.99999999999997,-0.3141592653589793,4.156380494100843e-05,0.2648030012791647
100.0,139.99999999999997,-0.2792526803190927,6.283486979901871e-05,0.4003209554895482
100.0,139.99999999999997,-0.24434609527920614,6.342620580769337e-05,0.4040883572008145
100.0,139.99999999999997,-0.20943951023931956,6.394028886698619e-05,0.407363580371569
100.0,139.99999999999997,-0.17453292519943295,6.43764863139431e-05,0.41014259430613154
100.0,139.99999999999997,-0.13962634015954636,6.473426651775374e-05,0.4124220119846091
100.0,139.99999999999997,-0.10471975511965978,8.643872313163789e-05,0.550701105071665
100.0,139.99999999999997,-0.06981317007977318,8.670558169160687e-05,0.5524012609572273
100.0,139.99999999999997,-0.03490658503988659,0.00010827704210959132,0.6898330352802063
100.0,139.99999999999997,0.0,0.00010834834533524181,0.6902873081308255
100.0,139.99999999999997,0.03490658503988659,0.0001295814017347415,0.8255631104520381
100.0,139.99999999999997,0.06981317007977318,0.00012935422106918803,0.8241157424317969
100.0,139.99999999999997,0.10471975511965978,0.0001500484715920877,0.9559588125131908
100.0,139.99999999999997,0.13962634015954636,0.00014942245781792302,0.9519704787579876
100.0,139.99999999999997,0.17453292519943295,0.00016938357662369768,1.0791427666695779
100.0,139.99999999999997,0.20943951023931956,0.00018878399998225337,1.2027428638869362
100.0,139.99999999999997,0.24434609527920614,0.00020755686518323302,1.3223447880823775
100.0,139.99999999999997,0.2792526803190927,0.00020567070544561894,1.3103280643940383
100.0,139.99999999999997,0.3141592653589793,0.00022330284793486266,1.42266244419301
100.0,149.99999999999997,-0.3490658503988659,4.398283644687271e-05,0.280214651003026
100.0,149.99999999999997,-0.3141592653589793,4.451488158410261e-05,0.2836043105723177
100.0,149.99999999999997,-0.2792526803190927,4.4992696005191386e-05,0.2866484662490743
100.0,149.99999999999997,-0.24434609527920614,6.791606976205268e-05,0.4326932804540376
100.0,149.99999999999997,-0.20943951023931956,6.846657600724813e-05,0.4362005557421778
100.0,149.99999999999997,-0.17453292519943295,6.893368328323042e-05,0.439176496197461
100.0,149.99999999999997,-0.13962634015954636,6.931682886433426e-05,0.4416175166946736
100.0,149.99999999999997,-0.10471975511965978,9.253974790540547e-05,0.5895707339053382
100.0,149.99999999999997,-0.06981317007977318,9.282553593850266e-05,0.5913914894642005
100.0,149.99999999999997,-0.03490658503988659,0.00011589752084947007,0.7383831053319738
100.0,149.99999999999997,0.0,0.00011597402982048859,0.7388705439863328
100.0,149.99999999999997,0.03490658503988659,0.00013867583523425353,0.8835037462774292
100.0,149.99999999999997,0.06981317007977318,0.00013843303951782123,0.8819568947680391
100.0,149.99999999999997,0.10471975511965978,0.00016055100954628793,1.0228704818194003
100.0,149.99999999999997,0.13962634015954636,0.0001821871254425647,1.1607141761945798
100.0,149.99999999999997,0.17453292519943295,0.00018120888723707486,1.154481820587404
100.0,149.99999999999997,0.20943951023931956,0.00020193038055251285,1.2864984545000593
100.0,149.99999999999997,0.24434609527920614,0.00022197549816407953,1.4142058988033508
100.0,149.99999999999997,0.2792526803190927,0.00024127566242834498,1.537167245330986
100.0,149.99999999999997,0.3141592653589793,0.0002597643820122632,1.6549588778001287
100.0,159.99999999999997,-0.3490658503988659,4.689629096383965e-05,0.2987762697306224
100.0,159.99999999999997,-0.3141592653589793,4.7463587890625005e-05,0.3023905184511719
100.0,159.99999999999997,-0.2792526803190927,4.797306134569277e-05,0.30563637383340864
100.0,159.99999999999997,-0.24434609527920614,7.240053307000731e-05,0.46126379618901653
100.0,159.99999999999997,-0.20943951023931956,7.298742236538533e-05,0.4650028678898699
100.0,159.99999999999997,-0.17453292519943295,7.348541902033258e-05,0.46817560457853885
100.0,159.99999999999997,-0.13962634015954636,7.389389681174506e-05,0.47077801658762775
100.0,159.99999999999997,-0.10471975511965978,9.86310707673971e-05,0.6283785518590869
100.0,159.99999999999997,-0.06981317007977318,9.89357713656038e-05,0.6303197993702617
